b0111_kortvarighet_Transientness,tag,3785,minuter,3368,snabbt,2447,kort,2390,plötsligt,2374,ögonblick,2216,strax,1942,sekunder,1451,sekund,1112,genast,1028,minut,798,korta,636,ögonblicket,438,snabb,408,snabba,301
b0379_vidröring_Touch,hand,7564,handen,7231,höll,5968,händerna,3976,hålla,3854,tag,3785,håller,3376,kramade,2924,kramar,1355,händer,1232,rörde,1217,röra,848,rör,743,hållit,737,krama,730
b0686_ansträngning_Exertion,ryckte,4146,tag,3785,svårt,1853,rycker,1531,slängde,710,arbete,682,slet,552,rycka,502,arbetet,341,arbetade,322,slänger,267,slita,264,arbeta,253,kämpade,228,slänga,204
b0227_omgivning_Circumjacence,ringde,2517,ringa,1635,väggen,1132,ringer,1108,ringt,941,väggarna,498,rös,281,ring,232,miljö,212,omgivningen,209,väggar,184,vägg,180,gränsen,179,utanför,176,miljön,166
b0231_utkant_Edge,dörren,3955,stranden,1596,munnen,1520,stan,1133,staden,855,läpparna,724,mun,616,läppar,612,dörr,535,skogsbrynet,451,porten,434,strand,404,tröskeln,389,stad,361,kusten,354
b0232_infattning_Inclosure,dörren,3955,väggen,1132,dörr,535,väggarna,498,porten,434,lådan,430,låda,300,kuvertet,264,fängelse,217,kuvert,216,dörrarna,215,relingen,189,väggar,184,vägg,180,lådor,167
b035950_kropp_-,ögon,19629,huvudet,9584,ögonen,8030,hand,7564,handen,7231,bröstet,5359,sidan,5049,ryggen,4798,liv,4419,ansikte,4226,händerna,3976,armarna,3972,bröst,3249,kroppen,3236,armen,3156
b0047_löshet_Incoherence,släppte,2035,släppa,1769,släpper,976,släppt,477,fri,341,lösa,204,fira,183,tappade,178,fritt,147,tappa,146,tappat,146,avbryter,144,fria,141,släpptes,130,slappa,128
b0328_skörhet_Brittleness,smula,252,svagt,182,svag,134,lossnade,106,skör,97,spricka,92,svaga,84,lossnat,83,spränga,81,lös,72,flisan,68,lossnar,63,spricker,58,lossna,56,bråka,54
b0215_stöd_Support,stod,23120,satt,20354,står,11234,sitter,7564,stolen,6428,soffan,6394,låg,6137,sitta,4666,stå,4512,bordet,3779,stol,3560,ligger,3149,sängen,3014,stack,2425,stått,2273
b0228_mellanläge_Interposition,ibland,3576,väggen,1132,väggarna,498,stationen,415,väggar,184,vägg,180,emellertid,162,halvvägs,156,förlåt,101,husväggen,98,under,94,station,79,däremellan,68,ingripa,59,emellan,52
b0229_inneslutning_Circumscription,ringde,2517,ringa,1635,väggen,1132,ringer,1108,ringt,941,väggarna,498,ring,232,fängelse,217,väggar,184,vägg,180,fängelset,82,begrava,70,begravas,39,blockerade,30,begraver,28
b0230_gränslinje_Outline,väggen,1132,väggarna,498,rös,281,skäl,233,profil,190,väggar,184,vägg,180,gränsen,179,ring,153,ringen,124,periferin,101,ringar,91,cirkel,74,gränser,73,konturerna,70
b0329_struktur_Texture,väggen,1132,bygga,972,byggt,560,byggnaden,508,väggarna,498,byggde,437,form,397,ytan,368,bygget,316,bygger,273,byggnad,201,väggar,184,maskinen,181,vägg,180,byggts,161
b0706_hinder_Hindrance,dörren,3955,svårt,1853,stängde,1266,väggen,1132,omöjligt,791,sluta,655,stänga,553,dörr,535,stänger,500,väggarna,498,tunga,395,grinden,371,trängde,366,slutade,365,tungt,339
b0014_motsats_Contrariety,olika,1840,däremot,833,baksidan,498,avstånd,434,tvärtom,378,skillnad,322,baklänges,264,mittemot,142,avståndet,131,skillnaden,125,hämnd,104,emot,100,hindra,99,stötte,94,baksida,92
b0218_omläggning_Inversion,vände,2954,vänder,1064,vända,558,backade,396,tvärtom,378,svängde,359,förändrats,301,baklänges,264,förändras,238,ändra,230,vänt,222,backa,206,backar,190,förändrades,173,förändra,170
b0235_baksida_Rear,ryggen,4798,tillbaka,3508,bakåt,2740,rygg,2338,slut,1597,bakgrunden,1018,eftermiddagen,841,efteråt,836,bakhuvudet,789,eftermiddag,752,bak,606,bakgrund,598,nacke,526,baksidan,498,rumpan,410
b0021_avbild_Copy,roll,1021,bilden,785,exakt,692,bild,617,bilder,549,form,397,bilderna,388,typ,285,fotografiet,223,fotografier,199,skugga,189,fotografi,167,gestalt,155,fotografierna,139,skuggan,134
b0554_framställning_Representation,kamera,798,bilden,785,fotografen,665,bild,617,bilder,549,film,486,rita,483,kameror,464,filmen,456,bilderna,388,fotograf,365,filma,280,måla,262,beskriva,238,filmade,235
b0594_skildring_Description,berätta,5881,berättade,3844,berättat,2264,berättar,1385,historia,821,bilden,785,tidningen,750,relation,712,saga,687,bild,617,bilder,549,upplevelse,533,förklara,396,bilderna,388,förklarade,351
b0847_prydnad_Ornament,bilden,785,vapen,675,bild,617,bilder,549,tur,455,passade,423,bilderna,388,vapnet,352,passa,345,passar,317,glittrade,302,guld,221,prydligt,213,slottet,212,konst,202
b0007_tillstånd_State,sätt,6218,vis,3789,fall,2068,viset,1766,plats,1677,sorts,1650,mår,1555,precis,1257,sättet,971,hälsa,931,noga,803,må,712,minnen,697,sortens,511,ägde,482
b0013_identitet_Identity,själv,27603,lika,11526,själva,5102,just,5038,precis,2513,exakt,692,likadant,526,liknade,522,konstaterade,383,identifiera,314,likt,306,liknar,282,stämmer,267,likadan,257,likadana,205
b0015_likformighet_Uniformity,alltid,4644,precis,2513,rätade,650,nivå,348,plan,204,rätar,163,vana,137,räta,124,planet,118,planer,99,planerat,88,planen,81,rutiner,79,planering,68,jämna,67
b0017_likhet_Similarity,just,5038,liksom,3019,precis,1257,meter,1150,ungefär,1058,bilden,785,exakt,692,bild,617,bilder,549,liknade,522,föreställa,431,lik,414,bilderna,388,låtsades,342,liknar,282
b0023_samstämmighet_Agreement,riktigt,2616,precis,1257,gillar,687,kontakt,539,gillade,454,passade,423,lik,414,riktig,372,passa,345,anpassa,329,passar,317,tillhörde,309,riktiga,284,städa,244,tillhör,196
b0026_grad_Degree,bara,36584,hela,16069,just,5038,nästan,4926,åtminstone,4794,liten,3584,knappt,3499,lilla,3089,stora,2981,del,2824,alldeles,2793,ganska,2756,steg,2379,gång,2173,stor,2135
b0060_reglering_Arrangement,precis,1257,klara,1238,använda,1122,klarar,893,klarade,544,använt,505,rejält,493,använder,490,rejäl,395,klarat,380,ordning,312,meningen,268,byggnaden,254,städa,244,ordna,210
b0079_särskildhet_Speciality,själv,27603,själva,5102,just,5038,egen,1625,precis,1257,speciellt,1233,egna,748,eget,736,nämligen,616,speciell,500,privata,393,definitivt,374,speciella,368,version,344,privat,329
b0080_enhetlighet_Normality,just,5038,alltid,4644,stående,1418,precis,1257,vanligt,721,naturligtvis,676,nämligen,616,vanliga,551,form,397,välbekanta,394,ständigt,333,välbekant,325,ordning,312,typ,285,vanlig,268
b0114_tidsberäkning_Chronometry,klockan,2652,precis,1257,datum,387,klocka,163,årtal,124,väktarna,109,dagbok,92,arkivet,84,dagboken,81,arkiv,80,datumet,74,utsatts,66,registrerade,60,utsätta,59,årtalet,54
b0134_läglighet_Occasion,riktigt,2616,rätt,1636,lägenheten,1266,precis,1257,anledning,1195,lägenhet,969,tillfälle,566,tur,455,möjlighet,389,riktig,372,lycklig,368,tillfället,365,tillfällen,341,riktiga,284,anledningen,260
b0197_närhet_Nearness,nästan,4926,omkring,2721,närmare,2320,nära,2301,träffa,1673,bredvid,1425,tätt,1357,precis,1257,närheten,1112,träffade,1091,råkade,1062,ungefär,1058,träffat,1052,närmade,902,närmast,878
b0459_omsorg_Care,precis,1257,sköt,1193,ordentligt,793,försiktigt,735,arbetade,322,sköta,321,ordning,312,arbeta,253,ordna,210,skötte,189,arbetar,186,arbetat,153,sköter,145,ordentlig,123,försiktig,114
b0465_särskiljande_Discrimination,tydligen,2164,insåg,1493,precis,1257,märke,1236,valt,966,valde,953,välja,896,märkte,838,inser,534,väljer,481,märker,379,tydligt,366,skillnad,322,upptäckte,321,märkt,286
b0488_enighet_Assent,helst,5472,förstås,5462,gott,4400,gärna,3452,alldeles,2793,mår,1555,precis,1257,hellre,841,må,712,gillar,687,naturligtvis,676,gillade,454,erkänna,234,tillstånd,181,samarbete,175
b0494_riktighet_Truth,egentligen,6300,faktiskt,5094,just,5038,verkligen,4422,rätt,3126,riktigt,2616,visst,1324,precis,1257,sanningen,858,noga,803,vissa,767,viss,693,exakt,692,klart,540,verkligheten,526
b0516_betydelse_Meaning,tänkte,9544,tror,4978,tänker,4567,tänka,3474,menar,3264,trodde,2140,tänkt,1870,tänk,1384,tro,1284,precis,1257,betyder,1117,tanken,863,betydde,824,menade,776,tanke,749
b0518_begriplighet_Intelligibility,förstår,3678,förstå,1969,insåg,1493,precis,1257,förstått,977,enkelt,619,självklart,618,fattar,602,förståelse,582,inser,534,förklara,396,tydligt,366,förklarade,351,öppna,335,uppenbart,309
b0627_metod_Method,så,157946,sätt,6218,alldeles,2793,precis,1257,sättet,971,skolan,853,sånt,477,form,397,tekniska,315,ton,276,teknikerna,237,konst,202,skola,161,gestalt,155,tekniker,145
b0646_lämplighet_Expedience,helst,5472,gärna,3452,ägnade,1432,ägna,1325,precis,1257,ägnat,1214,möjligt,940,hellre,841,ägnar,434,passade,423,möjlighet,389,passa,345,passar,317,stämmer,267,duktig,241
b0772_pliktuppfyllelse_Observance,precis,1257,noga,803,exakt,692,betala,421,avslutade,200,avsluta,150,betalar,144,betalade,129,bokstavligen,113,betalat,105,noggrant,104,aktiv,102,utgjorde,94,genomföra,90,slutföra,81
b0121_framtid_Futurity,snart,6117,vänta,1291,väntade,1237,aning,1183,förmodligen,1073,genast,1028,hoppas,877,väntar,725,framtiden,518,framtid,447,väntat,362,morgondagen,344,ana,287,öde,244,anade,229
b0133_senhet_Lateness,senare,18665,sen,15974,senaste,8946,sent,6462,äntligen,1700,långsamt,1603,vänta,1291,väntade,1237,sakta,1158,väntar,725,sena,720,väntat,362,väntan,193,förhålla,154,motvilligt,151
b0265_orörlighet_Quiescence,låg,6137,ligger,3149,hemma,2735,stannade,1818,stanna,1347,vänta,1291,tyst,1247,väntade,1237,död,1149,tystnad,1078,hem,1076,ligga,1007,stannar,941,tysta,875,stilla,790
b0507_förväntan_Expectation,vänta,1291,väntade,1237,aning,1183,förmodligen,1073,möjligt,940,hoppas,877,väntar,725,väntat,362,tecken,316,ana,287,nyfikenhet,273,troligen,270,nyfikna,260,öde,244,anade,229
b0510_förutseende_Foresight,vänta,1291,väntade,1237,aning,1183,hoppas,877,försiktigt,735,väntar,725,väntat,362,ana,287,anade,229,plan,204,hoppats,183,anar,128,misstänkte,121,planet,118,försiktig,114
b0681_sysslolöshet_Inaction,vänta,1291,väntade,1237,väntar,725,väntat,362,vila,283,tvekade,268,vilade,164,drömt,147,dröjde,146,drömma,113,drömmer,96,vilar,92,släntrade,81,tvekar,75,tveka,74
b0841_tråkighet_Weariness,långsamt,1603,vänta,1291,väntade,1237,väntar,725,väntat,362,väntan,193,upprepade,185,dröjde,146,gäspade,146,tråkigt,130,långsamma,124,pinsamt,121,upprepar,112,torr,112,långsammare,102
